id,system_number,label_id,description,executor,company,criticality,anomaly_id,date_start,date_end,datetime_start,datetime_end,adress_id,parent
73407949,00000115/21,3,"Во всей квартире радиаторы и стояки холодные, остыли.","КП ""МЭД""",ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Обычная,1,2021-01-01 01:36,2021-01-01 05:14,,,108,73407949
73407950,00000116/21,4,сработал сигнал о вскрытии двери в эл. щитовую,АС Бирюлево Западное,ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Обычная,1,2021-01-01 01:36,2021-01-01 01:56,,,109,73407950
73407953,00000117/21,2,С потолка в комнате через люстру.,АС Бирюлево Западное,ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Аварийная,1,2021-01-01 01:37,2021-01-01 02:19,,,53,73407953
73407958,00000118/21,9,"в обоих лифтах застряли,на 8 и 9 этажах предположительно.","ООО ""СП ПРАКТИКА""",ООО УК «СВИБЛОВ ГРАД»,Обычная,1,2021-01-01 01:37,2021-01-01 01:54,,,110,73407958
73407964,00000119/21,9,пассажирский  между 1 и 2 этажами,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК РЯЗАНСКОГО РАЙОНА»,Обычная,1,2021-01-01 01:38,2021-01-01 02:03,,,78,73407964
73407967,00000120/21,4,"обесточено в подвале. На улице в щитовой выбило пробки.. Вход с обратной стороны дома, ""Салон красоты""",Аварийная служба (Пресненский),ГБУ «ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА»,Аварийная,1,2021-01-01 01:39,2021-01-01 03:00,,,111,73407967
73407973,00000121/21,3,"Во всей квартире чуть теплые батареи, в квартире холодно","ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК ВЫХИНО РАЙОНА «ВЫХИНО-ЖУЛЕБИНО»,Обычная,2,2021-01-01 01:40,2021-01-01 06:01,,,112,73407973
73407974,00000122/21,2,По стояку сверху,Мастерский участок №3 (Ивановское),ГБУ «ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА»,Аварийная,1,2021-01-01 01:40,2021-01-01 02:15,,,113,73407974
73407982,00000123/21,4,"в квартире заявителя/,неоднократное обращение,проблема не устранена.",Аварийная служба (Ярославский),ГБУ «ЖИЛИЩНИК ЯРОСЛАВСКОГО РАЙОНА»,Аварийная,3,2021-01-01 01:41,2021-01-01 02:20,,,114,73407982
73407985,00000124/21,3,Нет отопления в квартире,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛИНАЯ ГОРА»,Обычная,1,2021-01-01 01:41,2021-01-01 03:52,,,115,73407985
73407993,00000125/21,3,Во всей квартире,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛИНАЯ ГОРА»,Обычная,1,2021-01-01 01:42,2021-01-01 03:53,,,116,73407993
73408003,00000126/21,6,"В подъезде_сработала ДУ и ППА  дыма нет, запаха гари нет",Мастерский участок №2 (Косино-Ухтомский),ГБУ «ЖИЛИЩНИК РАЙОНА КОСИНО-УХТОМСКИЙ»,Обычная,1,2021-01-01 01:45,2021-01-01 01:46,,,81,73408003
73408005,00000127/21,9,Не работает 3 лифт после застревания.,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК ХОРОШЕВСКОГО РАЙОНА»,Обычная,1,2021-01-01 01:46,2021-01-01 15:45,,,89,73408005
73408008,00000128/21,9,застревание в грузовом лифте,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО ЮЖНОЕ»,Обычная,1,2021-01-01 01:47,2021-01-01 02:10,,,117,73408008
73408010,00000129/21,9,"межэтажном между 5 и 4,скорая не требуется.","ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК РАЙОНА БИБИРЕВО»,Обычная,1,2021-01-01 01:47,2021-01-01 01:55,,,118,73408010
73408019,00000130/21,9,Единственный стоит на 8 этаже на вызов не реагирует,"АО ""МОС ОТИС""",ООО «КОММУНАЛЬНЫЙ СЕРВИС»,Обычная,1,2021-01-01 01:48,2021-01-01 04:52,,,119,73408019
73408020,00000131/21,3,Батарея еле теплая,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:48,2021-01-01 03:38,,,120,73407886
73408022,00000132/21,1,В  подъезде и квартире запах канализации,РЭУ-2 (Люблино),ГБУ «ЖИЛИЩНИК РАЙОНА ЛЮБЛИНО»,Обычная,1,2021-01-01 01:49,2021-01-01 04:29,,,121,73408022
73408025,00000133/21,3,Резко отключился отопление после 12 часов ночи,"КП ""МЭД""",ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Обычная,1,2021-01-01 01:49,2021-01-01 05:14,,,12,73408025
73408026,00000134/21,1,в подъезде из подвала запах канализации сильный.,Аварийная служба (Южное Бутово),ГБУ «ЖИЛИЩНИК РАЙОНА ЮЖНОЕ БУТОВО»,Аварийная,1,2021-01-01 01:49,2021-01-01 03:11,,,122,73408026
73408027,00000135/21,9,Не работает лифт,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК ПРЕСНЕНСКОГО РАЙОНА»,Обычная,1,2021-01-01 01:49,2021-01-01 05:29,,,123,73408027
73408034,00000136/21,3,во всей квартире все батареи холодные,Мастерский участок б/н (Соколиная гора),ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛИНАЯ ГОРА»,Обычная,1,2021-01-01 01:50,2021-01-01 01:56,,,40,73408034
73408036,00000137/21,3,Остыли батареи совсем холодная,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:50,2021-01-01 03:37,,,124,73407913
73408039,00000138/21,2,"Низкая температура из крана ГВС . Проблема постоянная, в подъезде по стояку. Так же, полотенцесушитель холодный. Днём всё было нормально. Ситуация создалась вечером с 20:00.",Эксплуатационный участок № 5 (Филёвский Парк),ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Обычная,2,2021-01-01 01:50,2021-01-01 19:23,,,125,73408039
73408040,00000139/21,6,"В подъезде_запаха гари нет, дыма нет",Аварийная Служба (Теплый Стан),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Обычная,4,2021-01-01 01:50,2021-01-01 02:34,,,126,73408040
73408044,00000140/21,3,во всей квартире батареи еле теплые,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК ВЫХИНО РАЙОНА «ВЫХИНО-ЖУЛЕБИНО»,Обычная,1,2021-01-01 01:51,2021-01-01 02:13,,,127,73408044
73408051,00000141/21,2,"На кухне ХВС, топит соседей","Мастерский участок № 1, 2, 3 (Беговой)",ГБУ «ЖИЛИЩНИК РАЙОНА БЕГОВОЙ»,Аварийная,1,2021-01-01 01:53,2021-01-01 02:56,,,128,73408051
73408053,00000142/21,3,Батареи холодные,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК ВЫХИНО РАЙОНА «ВЫХИНО-ЖУЛЕБИНО»,Обычная,1,2021-01-01 01:53,2021-01-01 06:01,,,129,73407896
73408063,00000143/21,2,Из крана ГВС течет ХВС,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:54,2021-01-01 03:34,,,130,73408063
73408068,00000144/21,2,течь из вышерасположенных квартир,Аварийная Служба (Северное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ТУШИНО»,Аварийная,2,2021-01-01 01:55,2021-01-01 03:11,,,131,73408068
73408077,00000145/21,10,Забит на 6 этаже,ООО «УК «ЯРОСЛАВСКИЙ»,ООО «УК «ЯРОСЛАВСКИЙ»,Обычная,2,2021-01-01 01:56,2021-01-01 02:59,,,132,73408077
73408080,00000146/21,3,"Отопления как не было, так и нет. Сколько это можно терпеть!? Мы встречаем Новый Год в куртках, а? Вы совсем страх потеряли и охренели? Не злите народ!!! Когда будет тепло в квартире?","ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРТАНОВО ЦЕНТРАЛЬНОЕ»,Обычная,1,2021-01-01 01:56,2021-01-01 09:12,,,133,73408080
73408081,00000147/21,3,Холодные батареи,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК ВЫХИНО РАЙОНА «ВЫХИНО-ЖУЛЕБИНО»,Обычная,2,2021-01-01 01:56,2021-01-01 02:13,,,129,73408081
73408082,00000148/21,4,Провода искрят,Аварийная служба (Черемушки),ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ»,Обычная,2,2021-01-01 01:56,2021-01-01 02:08,,,134,73408082
73408084,00000149/21,11,напротив дома от дома до остановки очистить от наледи скользко посыпать реагентами,Мастерский участок № 3 (Тимирязевский),ГБУ «ЖИЛИЩНИК ТИМИРЯЗЕВСКОГО РАЙОНА»,Обычная,1,2021-01-01 01:57,2021-01-01 14:11,,,135,73408084
73408087,00000150/21,2,Отсутствует горячая вода.,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:57,2021-01-01 07:28,,,136,73408087
73408093,00000151/21,3,"Во всей квартире отсутствует отопление, радиаторы холодные.",Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:57,2021-01-01 03:37,,,137,73407913
73408095,00000152/21,9,правый,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ДЕГУНИНО»,Обычная,1,2021-01-01 01:58,2021-01-01 02:31,,,138,73408095
73408097,00000153/21,6,в подъезде ложное срабатывание система ДУ система ППА,Аварийная Служба (Теплый Стан),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Обычная,1,2021-01-01 01:58,2021-01-01 01:59,,,139,73408097
73408103,00000154/21,3,Нет горячей воды нет отопления,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 01:58,2021-01-01 03:37,,,140,73407913
73408108,00000155/21,2,"Течет сверху, течь из 80 квартиры",Мастерский участок б/н (Соколиная гора),ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛИНАЯ ГОРА»,Аварийная,1,2021-01-01 01:59,2021-01-01 02:40,,,141,73408108
73408110,00000156/21,2,"Во всей квартире из кранов гвс температура воды ниже 57°С, полотенцесушитель еле теплый, комнатной температуры.","ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,2,2021-01-01 01:59,2021-01-01 03:35,,,137,73408110
73408115,00000157/21,3,"Во всей квартире  батареи холодные,стояки холодные.множественное обращения каждые 2 недели ситуация повторяется",ООО «ФОРТЪ»,ООО «ФОРТЪ»,Обычная,1,2021-01-01 02:00,2021-01-01 17:47,,,142,73408115
73408117,00000158/21,3,во всей квартире все батареи холодные стояк холодный,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 02:00,2021-01-01 03:37,,,143,73407913
73408121,00000159/21,2,из крана ГВС течет  холодная вода полотенцесушитель холодный,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 02:01,2021-01-01 03:31,,,143,73408121
73408128,00000160/21,3,во всей квартире все батареи холодные стояк холодный,"КП ""МЭД""",ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Обычная,1,2021-01-01 02:02,2021-01-01 02:38,,,144,73408128
73408129,00000161/21,2,из крана ГВС течет еле теплая вода,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 02:03,2021-01-01 07:28,,,145,73408129
73408133,00000162/21,3,Нет отопления горячей воды,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-01 02:03,2021-01-01 03:37,,,146,73407913
73408148,00000163/21,3,Нет отопления горячей воды,Участок №5 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,2,2021-01-01 02:05,2021-01-01 03:37,,,147,73407913
73408152,00000164/21,12,"крыша балкона, течет сильно",МУ № 3 (Дорогомилово),ГБУ «ЖИЛИЩНИК РАЙОНА ДОРОГОМИЛОВО»,Обычная,1,2021-01-01 02:06,2021-01-01 02:29,,,148,73408152
73408157,00000165/21,3,Пропало отопление,"КП ""МЭД""",ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК»,Обычная,1,2021-01-01 02:07,2021-01-01 05:14,,,149,73407949
73408161,00000166/21,2,"Заявителю была оставлена записка, что он затапливает соседа из 48 квартиры №5247xxx. Заявителя нет дома","Мастерский участок № 4,5 (Марьина Роща)",ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА»,Обычная,1,2021-01-01 02:07,2021-01-01 02:20,,,150,73408161
